ID,X273C1,X273C2,X273sh18.2,X273sh18.1,X273sh53.2,X273sh53.1,X379C1,X379C2,X379sh18.2,X379sh18.1
ENSG00000172352,0,0,0,0,0,0,0,0,0,0
ENSG00000231375,0,0,0,0,0,0,0,0,0,0
ENSG00000237467,0,0,0,0,0,0,0,0,0,0
ENSG00000229250,0,0,0,0,0,0,0,0,0,0
ENSG00000232205,0,0,0,0,0,0,0,0,0,0
ENSG00000235981,0,0,0,0,0,0,0,0,0,0
ENSG00000223698,0,0,0,1,0,0,0,0,0,0
ENSG00000242854,0,0,0,0,0,0,0,0,0,0
ENSG00000230977,0,0,0,0,0,0,0,0,0,0
ENSG00000244231,0,0,0,0,0,0,0,0,0,0
ENSG00000172342,0,0,0,0,0,0,0,0,0,0
ENSG00000279287,0,0,0,0,0,0,0,1,0,0
ENSG00000239533,1,2,2,1,0,2,9,7,5,7
ENSG00000274234,0,0,0,0,0,0,0,0,0,0
ENSG00000225491,0,0,0,0,0,0,0,0,0,0
ENSG00000224827,0,0,0,0,0,0,1,0,0,0
ENSG00000233740,0,0,0,0,0,0,0,0,0,0
ENSG00000248792,0,0,0,0,0,0,0,0,0,0
ENSG00000279274,0,0,0,0,0,0,0,0,0,0
ENSG00000234399,0,0,0,0,0,0,0,0,0,0
ENSG00000227439,0,0,0,0,0,0,0,0,0,0
ENSG00000224210,0,0,0,0,0,0,0,0,0,0
ENSG00000232003,0,0,0,0,0,0,0,0,0,0
ENSG00000235412,0,0,0,0,0,0,0,0,0,0
ENSG00000183795,0,0,0,0,0,0,0,0,0,0
ENSG00000240566,0,0,0,0,0,0,0,0,0,0
ENSG00000232976,0,0,0,0,0,0,0,0,0,0
ENSG00000226270,0,0,0,0,0,0,0,0,0,0
ENSG00000227837,0,0,0,0,0,0,0,0,0,0
ENSG00000187191,0,0,0,0,0,0,0,0,0,0
ENSG00000205916,0,0,0,0,0,0,0,0,0,0
ENSG00000278602,0,0,0,0,0,0,0,0,0,0
ENSG00000223978,0,0,0,0,0,0,0,0,0,0
ENSG00000278197,0,0,0,0,0,0,0,0,0,0
ENSG00000230819,0,0,0,0,0,0,0,0,0,0
ENSG00000185894,0,0,0,0,0,0,0,0,0,0
ENSG00000228296,0,0,0,0,0,0,0,0,0,0
ENSG00000236379,0,0,0,0,0,0,0,0,0,0
ENSG00000274899,0,0,0,0,0,0,0,0,0,1
ENSG00000223641,0,0,0,0,0,0,0,0,0,0
ENSG00000227633,0,0,0,0,0,0,0,0,0,0
ENSG00000279115,1,0,1,0,0,0,0,0,0,0
ENSG00000228786,0,0,0,0,0,0,0,0,0,0
ENSG00000233652,0,1,0,0,0,0,0,1,0,1
ENSG00000233944,0,0,0,0,0,0,0,0,0,0
ENSG00000223636,0,0,0,0,0,0,0,0,0,0
ENSG00000172297,0,0,0,0,0,0,0,0,0,0
ENSG00000278242,0,0,0,0,0,0,0,0,0,0
ENSG00000280301,0,0,0,0,0,0,0,0,0,0
ENSG00000172294,0,0,0,0,0,0,0,0,0,0
ENSG00000240450,0,0,0,0,0,0,0,0,0,0
ENSG00000239304,0,0,0,0,0,0,0,0,0,0
ENSG00000233619,0,2,0,0,0,0,0,1,0,0
ENSG00000197092,0,0,0,0,0,0,0,0,0,0
ENSG00000235583,0,0,0,0,0,0,0,0,0,0
ENSG00000237823,0,0,0,0,0,0,0,0,0,0
ENSG00000229709,0,0,0,0,0,0,0,0,0,0
ENSG00000232064,0,0,0,0,0,0,0,0,0,0
ENSG00000225609,0,0,0,0,0,0,0,0,0,0
ENSG00000172288,0,0,0,0,0,0,0,0,0,0
ENSG00000270535,0,0,0,0,0,0,0,0,0,0
ENSG00000225287,0,0,0,0,0,0,0,0,0,0
ENSG00000225256,0,0,0,0,0,0,0,0,0,0
ENSG00000223856,0,0,0,0,0,0,0,0,0,0
ENSG00000235004,0,0,0,0,0,0,0,0,0,0
ENSG00000252426,0,0,0,0,0,0,0,0,0,0
ENSG00000231141,0,0,0,0,0,0,0,0,0,0
ENSG00000232614,0,0,0,0,0,0,0,0,0,0
ENSG00000225326,0,0,0,0,0,0,0,0,0,0
ENSG00000223406,0,0,0,0,0,0,0,0,0,0
ENSG00000229343,0,0,0,0,0,0,0,0,0,0
ENSG00000232695,0,0,0,0,0,0,0,0,0,0
ENSG00000235511,0,0,0,0,0,0,0,0,0,0
ENSG00000232914,0,0,0,0,0,0,0,0,0,0
ENSG00000223655,0,0,0,0,0,0,0,0,0,0
ENSG00000230854,0,0,0,0,0,0,0,0,0,0
ENSG00000252625,0,0,0,0,0,0,0,0,0,0
ENSG00000227635,0,0,0,0,0,0,0,0,0,0
ENSG00000237546,0,0,0,0,0,0,0,0,0,0
ENSG00000172283,0,0,0,0,0,0,0,0,0,0
ENSG00000227867,0,0,0,0,0,0,0,0,0,0
ENSG00000231716,0,0,0,0,0,0,0,0,0,0
ENSG00000234744,0,0,0,0,0,0,0,0,0,0
ENSG00000233156,0,0,0,0,0,0,0,0,0,0
ENSG00000234888,0,0,0,0,0,0,0,0,0,0
ENSG00000215507,0,0,0,0,0,0,0,0,0,0
ENSG00000235014,0,0,0,0,0,0,0,0,0,0
ENSG00000225876,0,0,0,0,0,0,0,0,0,0
ENSG00000251796,0,0,0,0,0,0,0,0,0,0
ENSG00000229238,0,0,0,0,0,0,0,1,0,0
ENSG00000252948,0,0,0,0,0,0,0,0,0,0
ENSG00000233843,0,0,0,0,0,0,0,0,0,0
ENSG00000188399,0,0,0,0,0,0,0,0,0,0
ENSG00000277146,0,0,0,0,0,0,0,0,0,0
ENSG00000215506,0,0,0,0,0,0,0,0,0,0
ENSG00000224240,0,0,0,0,0,0,0,0,0,0
ENSG00000227629,0,0,0,0,0,0,0,0,0,0
ENSG00000237917,3,3,4,3,3,7,0,1,1,1
ENSG00000231514,0,0,0,0,0,0,0,0,0,0
ENSG00000235857,0,0,0,0,0,0,0,0,0,1
ENSG00000277248,0,0,0,0,0,0,0,0,0,0
ENSG00000283047,1,1,0,0,0,2,1,0,0,0
ENSG00000280363,1,0,0,2,0,0,0,0,0,0
ENSG00000279973,0,0,0,1,0,0,0,0,0,0
ENSG00000226444,0,0,0,0,0,0,0,0,0,0
ENSG00000283023,2,2,5,3,6,5,10,11,8,17
ENSG00000276138,0,0,0,0,0,0,0,0,0,0
ENSG00000280341,0,0,0,0,0,0,0,0,0,0
ENSG00000236235,1,0,1,2,0,2,0,0,0,0
ENSG00000279442,0,0,0,0,0,1,0,0,0,0
ENSG00000184624,0,0,0,0,0,0,0,0,0,0
ENSG00000236097,0,0,0,0,0,0,0,0,0,0
ENSG00000236831,0,0,0,0,0,0,0,0,0,0
ENSG00000130538,0,0,0,0,0,0,0,0,0,0
ENSG00000237299,0,0,0,0,0,0,0,0,0,0
ENSG00000235759,0,0,0,0,0,0,0,0,0,0
ENSG00000233408,0,0,0,0,0,1,0,0,0,0
ENSG00000215268,0,0,0,0,0,1,0,0,0,0
ENSG00000213727,2,0,0,0,0,4,0,0,0,1
ENSG00000230643,0,0,0,0,0,0,0,0,0,0
ENSG00000230471,0,0,0,0,0,1,0,0,0,0
ENSG00000231565,0,0,0,0,0,0,0,2,0,0
ENSG00000226474,0,0,0,0,0,0,0,0,0,0
ENSG00000224435,0,0,0,0,0,0,0,0,0,0
ENSG00000234381,0,0,0,0,0,0,1,0,0,0
ENSG00000198062,0,0,0,0,0,0,0,0,0,0
ENSG00000236666,0,0,0,0,0,0,0,0,0,0
ENSG00000212216,0,0,0,0,0,0,0,0,0,0
ENSG00000241838,0,0,0,0,0,0,0,0,0,0
ENSG00000225255,0,0,0,0,0,0,0,0,0,0
ENSG00000235992,1,0,1,2,0,0,2,3,0,0
ENSG00000206195,176,231,229,222,173,303,114,157,104,250
ENSG00000271127,3,1,2,2,1,2,2,1,1,4
ENSG00000232775,15,27,10,9,9,11,22,21,16,17
ENSG00000272872,22,16,15,15,16,15,16,19,7,13
ENSG00000271672,0,0,0,0,0,0,0,0,0,0
ENSG00000223875,1,0,2,1,1,0,0,1,0,0
ENSG00000215270,21,15,4,6,10,32,3,13,1,12
ENSG00000229286,0,0,0,0,0,0,0,0,0,0
ENSG00000233866,0,0,0,0,0,0,0,0,0,0
ENSG00000278188,0,0,0,0,0,0,0,0,0,0
ENSG00000225293,0,0,0,1,0,0,0,0,0,1
ENSG00000226160,0,0,0,0,0,0,1,0,0,0
ENSG00000229658,0,0,0,0,0,1,0,0,0,0
ENSG00000227367,0,0,0,0,0,0,0,0,0,0
ENSG00000280263,0,0,0,0,0,0,0,0,0,0
ENSG00000235969,0,0,0,0,0,0,0,0,0,0
ENSG00000273362,0,0,1,0,0,2,0,0,0,0
ENSG00000233995,0,0,0,0,0,0,0,0,0,0
ENSG00000239435,0,0,0,0,0,0,0,0,0,0
ENSG00000198445,1,0,0,0,0,1,0,0,0,1
ENSG00000240122,0,0,0,0,0,0,0,0,0,0
ENSG00000100181,16,0,0,4,0,8,1,0,0,1
ENSG00000283633,0,0,0,0,0,0,0,0,0,0
ENSG00000267338,0,0,0,0,0,0,0,0,0,0
ENSG00000249288,0,0,0,0,0,0,0,0,0,0
ENSG00000249263,0,0,0,0,0,0,0,0,0,0
ENSG00000189295,0,0,0,0,0,0,0,0,0,0
ENSG00000259271,1,0,0,0,0,1,0,0,0,0
ENSG00000273244,0,0,0,0,0,0,0,0,0,0
ENSG00000241717,0,0,0,0,0,0,0,0,0,0
ENSG00000235343,0,0,0,0,0,0,0,0,0,0
ENSG00000172967,0,0,0,0,0,0,0,1,0,0
ENSG00000229027,0,0,0,0,0,0,0,0,0,0
ENSG00000234121,0,0,0,0,0,0,0,0,0,0
ENSG00000283535,0,0,0,2,0,1,0,0,0,0
ENSG00000237835,0,0,0,0,0,0,0,0,0,0
ENSG00000220248,1,0,0,0,0,0,0,1,0,0
ENSG00000237689,0,0,0,0,0,0,0,0,0,0
ENSG00000228122,0,0,0,0,0,0,0,0,0,0
ENSG00000237358,0,0,0,0,0,0,0,0,0,0
ENSG00000225480,0,0,0,0,0,0,0,0,0,0
ENSG00000230481,0,0,0,0,0,0,0,0,0,0
ENSG00000253691,1,0,0,0,0,0,0,0,0,0
ENSG00000253460,0,0,0,0,0,0,0,0,0,0
ENSG00000254264,0,0,0,0,0,0,0,0,0,0
ENSG00000253481,0,0,0,0,0,0,0,0,0,0
ENSG00000280156,19,0,1,13,2,16,12,7,1,8
ENSG00000215568,0,0,0,0,0,0,0,0,0,0
ENSG00000270226,0,0,0,0,0,0,0,0,0,0
ENSG00000276400,0,0,0,0,0,0,0,0,0,0
ENSG00000237438,4,5,1,1,2,1,0,1,1,1
ENSG00000273203,2,2,1,3,0,0,0,0,0,0
ENSG00000273442,2,0,0,1,0,0,0,0,0,0
ENSG00000177663,915,1088,723,857,898,1365,916,1141,1207,1652
ENSG00000235328,4,6,1,5,0,0,2,5,1,5
ENSG00000183307,232,296,164,204,185,258,255,354,265,333
ENSG00000235478,11,4,7,2,4,6,2,2,6,11
ENSG00000069998,3441,4576,2516,2921,2744,3776,1454,1877,1490,1718
ENSG00000185837,34,37,15,24,21,20,11,18,5,8
ENSG00000093072,138,119,60,114,35,126,12,29,19,15
ENSG00000236325,17,7,2,1,2,3,3,2,2,3
ENSG00000203416,2,6,0,4,2,5,1,3,0,1
ENSG00000241832,2,3,4,6,1,0,0,1,7,5
ENSG00000231004,0,0,0,0,0,0,0,0,0,0
ENSG00000239547,4,1,0,2,0,1,1,0,0,0
ENSG00000099954,1800,2969,1636,1532,1253,1749,1218,1676,1760,1829
ENSG00000229492,2,3,2,2,3,1,0,3,7,3
ENSG00000232305,2,1,0,0,0,0,0,0,0,1
ENSG00000228045,0,1,1,0,1,0,0,0,0,1
ENSG00000182902,251,211,233,323,222,558,114,174,516,389
ENSG00000236754,31,27,16,20,20,42,7,13,49,26
ENSG00000131100,3153,3935,2374,3096,2658,5026,2071,2870,3205,3861
ENSG00000099968,2888,3425,2242,2688,2413,4178,1070,1485,1528,2167
ENSG00000015475,2728,3065,1802,2528,2121,3747,938,1284,1079,1548
ENSG00000264757,2,6,0,1,1,1,0,1,2,0
ENSG00000269220,3,1,0,3,1,5,1,1,0,3
ENSG00000243156,3138,3842,2618,2645,2207,3216,1458,1904,2153,2243
ENSG00000093100,10,13,9,15,22,14,5,4,9,3
ENSG00000207780,1,0,0,2,0,1,0,0,0,0
ENSG00000235445,7,3,0,0,0,5,1,4,1,3
ENSG00000234913,5,8,5,6,1,9,4,3,0,2
ENSG00000237446,1,0,0,2,4,4,1,2,0,2
ENSG00000235295,2,0,0,0,0,1,1,0,0,1
ENSG00000225335,49,46,41,53,40,48,16,17,12,21
ENSG00000215193,2610,3096,2359,2782,2012,3286,1284,1915,2062,2275
ENSG00000236890,7,3,4,3,4,5,3,2,6,1
ENSG00000235617,0,0,0,0,0,0,0,0,0,0
ENSG00000225225,0,0,0,0,0,0,0,0,0,0
ENSG00000183785,14,11,14,17,18,28,2,6,12,10
ENSG00000280007,108,76,56,80,46,87,30,37,75,46
ENSG00000184979,333,350,304,370,261,470,174,228,229,256
ENSG00000187979,0,0,0,0,0,0,0,0,0,0
ENSG00000276160,0,0,0,0,0,0,0,0,0,1
ENSG00000274044,0,0,0,0,0,0,0,0,0,0
ENSG00000276874,0,0,0,0,0,0,0,0,0,0
ENSG00000275060,0,0,0,0,0,0,0,0,0,0
ENSG00000277017,0,0,0,0,0,0,0,0,0,0
ENSG00000277870,0,0,0,0,0,0,0,0,0,0
ENSG00000278044,1,2,0,0,0,0,0,0,0,0
ENSG00000274252,0,0,0,0,0,0,0,0,0,0
ENSG00000275319,0,1,0,0,0,0,0,0,0,0
ENSG00000277690,1,1,0,0,0,0,2,0,5,0
ENSG00000278558,1,4,6,3,1,7,10,7,14,13
ENSG00000274602,400,558,449,448,326,351,290,397,759,583
ENSG00000274625,0,0,0,0,0,0,0,0,0,0
ENSG00000222630,0,0,0,0,0,0,0,0,0,0
ENSG00000275793,22,41,20,29,17,30,32,46,50,72
ENSG00000275362,0,0,0,0,0,0,0,0,0,0
ENSG00000278110,0,0,0,1,0,0,1,0,1,1
ENSG00000273907,0,0,0,0,0,0,0,0,0,0
ENSG00000273643,0,0,0,0,0,0,0,0,0,0
ENSG00000278008,0,0,0,0,0,0,0,0,0,0
ENSG00000182824,0,0,0,0,0,0,0,0,0,0
ENSG00000197421,2,1,0,2,0,0,0,0,1,0
ENSG00000239989,0,0,0,0,0,0,0,0,0,0
ENSG00000234764,0,0,0,0,0,0,0,0,0,0
ENSG00000161103,0,1,0,3,0,2,0,1,0,0
ENSG00000215544,0,0,2,0,0,0,0,0,0,0
ENSG00000276095,0,0,0,0,0,0,0,0,0,0
ENSG00000279987,0,0,0,0,0,0,0,0,0,0
ENSG00000183628,27,23,26,20,17,32,0,2,6,1
ENSG00000100033,2,4,2,2,1,4,0,0,2,0
ENSG00000279560,0,0,0,0,0,0,0,0,0,0
ENSG00000280418,10,0,2,3,0,20,2,1,0,1
ENSG00000237517,199,204,184,194,229,265,16,25,30,24
ENSG00000283406,26,28,17,16,11,25,1,4,10,1
ENSG00000283583,2,3,1,1,1,3,2,2,0,1
ENSG00000271275,4,8,4,5,1,7,0,0,2,0
ENSG00000283366,9,7,4,5,5,5,2,8,0,1
ENSG00000273032,27,26,24,11,19,21,4,4,32,11
ENSG00000270393,0,0,0,0,0,0,0,0,0,0
ENSG00000273164,4,3,2,3,5,5,0,1,4,0
ENSG00000241527,7,7,2,6,3,10,2,1,10,5
ENSG00000070413,4322,4751,3575,4233,4238,6779,3299,4323,3459,4487
ENSG00000206739,2,1,1,3,1,2,1,3,1,2
ENSG00000273311,33,57,48,53,49,87,38,55,60,46
ENSG00000237347,8,4,3,5,2,3,4,2,5,5
ENSG00000281530,9,14,17,15,23,23,4,12,22,16
ENSG00000223461,14,10,16,17,10,24,11,5,7,3
ENSG00000272682,8,17,4,8,4,14,3,2,1,5
ENSG00000231086,2,2,2,4,3,3,0,1,0,1
ENSG00000100056,1159,1279,925,1161,988,1421,509,676,697,780
ENSG00000206203,0,0,0,0,0,0,0,0,0,0
ENSG00000063515,2,2,2,0,0,0,0,0,0,0
ENSG00000260924,104,144,64,94,79,117,29,56,19,31
ENSG00000100075,5177,6555,3425,4456,4836,7107,2383,3118,1690,2292
ENSG00000070371,452,657,366,430,414,666,224,363,276,258
ENSG00000230194,0,0,0,0,0,1,0,0,0,0
ENSG00000251940,0,1,0,0,0,0,0,0,0,0
ENSG00000233471,2,0,1,1,1,1,0,0,1,1
ENSG00000100084,938,1205,738,903,899,1263,603,757,661,752
ENSG00000242259,1367,1673,1029,1342,1037,1598,502,608,432,556
ENSG00000244296,0,2,2,0,0,2,2,0,2,0
ENSG00000185608,678,922,615,744,700,1001,355,563,461,658
ENSG00000185065,41,48,28,49,33,71,16,13,11,5
ENSG00000070010,2257,2524,1902,2352,2121,3009,1288,1827,1783,2214
ENSG00000273300,0,0,0,0,0,0,0,0,0,0
ENSG00000273212,9,10,5,8,5,19,4,3,3,3
ENSG00000093009,1843,2102,1476,1928,1729,2228,934,1255,825,679
ENSG00000184113,23,11,13,24,14,30,5,5,5,2
ENSG00000281548,1,1,0,0,1,4,2,1,0,1
ENSG00000230485,6,0,0,3,0,0,1,3,0,4
ENSG00000225007,0,0,0,0,0,0,0,0,0,1
ENSG00000184702,3968,4736,2932,3515,2907,4325,1945,2688,2559,2812
ENSG00000203618,0,0,0,0,0,0,0,0,0,0
ENSG00000184058,1795,3386,1806,1570,2120,1911,72,75,26,206
ENSG00000185838,373,628,410,462,326,449,177,290,291,325
ENSG00000235776,8,16,7,4,5,8,0,3,2,3
ENSG00000215012,2297,3190,1862,2009,1859,2444,517,747,701,805
ENSG00000184470,1266,1690,1059,1217,1200,1621,859,1198,1167,1611
ENSG00000232926,18,24,13,18,13,20,3,8,6,7
ENSG00000093010,4644,6009,4378,4936,3907,5821,2334,3106,3689,4869
ENSG00000099889,3232,3747,2766,2983,2221,3464,2465,3270,3410,3760
ENSG00000183597,786,859,679,801,668,1171,377,486,693,734
ENSG00000208023,1,0,0,0,0,0,0,1,0,0
ENSG00000236540,203,212,113,159,141,228,117,172,175,218
ENSG00000268292,0,0,0,0,0,0,0,0,0,0
ENSG00000277950,6,1,1,2,1,2,0,2,0,1
ENSG00000128191,2946,2904,2308,2788,2326,3651,1817,2394,2546,2558
ENSG00000243762,0,0,0,0,0,0,0,0,0,0
ENSG00000099899,2407,2657,1898,2359,2091,2905,796,1081,1092,1374
ENSG00000278278,0,1,0,1,0,0,0,0,0,0
ENSG00000099901,7808,9171,6212,7066,7081,9903,3532,4618,3140,3599
ENSG00000264346,0,0,0,0,0,0,0,0,0,0
ENSG00000099904,5763,7547,3899,4892,4693,5898,1748,2319,1881,2054
ENSG00000234409,686,792,598,632,440,626,214,295,322,313
ENSG00000249923,4,6,2,6,2,6,1,7,0,1
ENSG00000236499,1,9,11,5,3,7,1,11,14,11
ENSG00000040608,2344,3465,2233,2281,1850,2569,702,866,356,300
ENSG00000221039,3,1,1,0,4,0,1,0,0,0
ENSG00000161132,19,19,8,21,9,14,11,10,12,16
ENSG00000128185,866,1047,894,960,884,1199,586,807,819,1086
ENSG00000273343,34,39,26,37,30,30,22,21,32,24
ENSG00000273139,9,12,4,6,8,9,1,14,5,1
ENSG00000188280,6,1,0,0,0,7,1,0,1,2
ENSG00000235578,0,0,0,0,0,0,0,0,1,0
ENSG00000161133,5,0,0,1,2,3,3,2,0,0
ENSG00000185252,1466,2052,1100,1267,1100,1568,679,905,1076,1054
ENSG00000207343,0,1,0,0,0,4,0,0,1,0
ENSG00000244486,5340,6444,5136,5900,3963,6433,3284,4400,4459,6609
ENSG00000277971,2,1,0,2,0,0,1,1,0,0
ENSG00000099910,1229,1255,877,1062,1059,1640,699,859,761,706
ENSG00000215493,37,37,28,27,25,55,19,36,28,13
ENSG00000255156,7,4,3,2,0,7,0,0,1,0
ENSG00000201916,3,3,1,1,3,2,1,0,0,2
ENSG00000242876,0,1,2,4,4,3,2,0,3,2
ENSG00000236670,15,13,7,11,4,9,4,3,4,2
ENSG00000099917,5037,6230,3621,4370,3551,5644,2653,3561,2758,3522
ENSG00000236003,9,10,2,5,2,4,4,1,5,1
ENSG00000250261,7,3,1,5,0,3,1,1,0,2
ENSG00000223553,6,2,0,12,0,11,1,3,0,2
ENSG00000276427,0,0,0,0,0,0,0,0,0,0
ENSG00000238125,0,0,1,0,0,0,1,0,0,0
ENSG00000229107,7,1,0,5,0,2,2,3,1,0
ENSG00000217261,0,1,0,0,0,1,0,2,0,0
ENSG00000235062,0,0,0,0,0,0,2,0,0,0
ENSG00000226287,6,5,1,2,1,13,3,2,9,7
ENSG00000241973,5018,5683,4132,4739,4028,6294,2842,3690,4958,4961
ENSG00000099937,3,2,0,7,4,8,7,7,2,4
ENSG00000099940,1444,1626,1262,1534,1425,2270,833,1240,1210,1470
ENSG00000272600,0,0,0,0,0,0,0,0,0,0
ENSG00000099942,5202,6412,3998,4548,3914,6283,2312,3160,3089,3277
ENSG00000237476,5,3,5,3,0,4,0,0,0,2
ENSG00000183773,45,42,22,22,24,55,8,9,11,12
ENSG00000099949,3578,3925,2789,3553,3033,4482,1714,2333,3315,3247
ENSG00000272829,21,31,8,19,15,34,8,8,0,2
ENSG00000184436,1251,1262,951,1369,1059,1752,546,713,822,946
ENSG00000230513,156,168,95,141,113,212,65,87,49,80
ENSG00000161149,57,59,33,46,35,61,39,46,33,37
ENSG00000099957,107,113,78,113,50,83,99,154,92,89
ENSG00000099960,5,3,0,2,1,7,1,3,2,2
ENSG00000226872,0,2,0,0,0,0,1,1,0,0
ENSG00000207575,0,1,0,0,2,0,0,0,0,1
ENSG00000206145,0,1,1,3,0,2,0,1,0,2
ENSG00000187905,19,5,2,10,5,20,0,13,1,7
ENSG00000249680,0,0,0,1,1,0,0,0,0,0
ENSG00000169668,2,5,1,3,3,4,1,1,0,1
ENSG00000197210,2,0,0,0,0,1,1,0,0,2
ENSG00000239511,0,0,0,1,1,2,0,0,0,0
ENSG00000224688,0,0,0,1,0,0,0,0,0,0
ENSG00000215498,1,0,0,0,0,1,0,0,0,0
ENSG00000234503,0,0,0,0,0,0,0,0,0,0
ENSG00000133475,0,0,0,1,0,3,1,1,0,0
ENSG00000283145,0,0,0,0,0,0,0,0,0,0
ENSG00000226885,0,0,0,0,0,0,0,0,0,0
ENSG00000229266,1,0,0,0,0,2,0,1,0,1
ENSG00000169662,0,0,0,0,0,0,0,0,0,0
ENSG00000206142,0,0,0,0,0,0,0,0,0,0
ENSG00000237407,0,0,0,0,0,0,0,0,0,0
ENSG00000232771,1,0,0,0,0,0,0,0,0,0
ENSG00000279920,0,1,0,0,0,0,0,0,0,0
ENSG00000226534,0,0,0,0,0,1,1,0,0,0
ENSG00000273846,0,0,0,0,0,0,0,0,0,0
ENSG00000274600,4,4,8,5,7,9,3,4,7,8
ENSG00000200057,0,0,0,0,0,0,0,0,0,0
ENSG00000252020,0,0,0,0,0,0,0,0,0,0
ENSG00000275840,0,0,0,0,0,0,0,0,0,0
ENSG00000169635,637,799,598,582,399,633,375,533,547,606
ENSG00000276800,0,2,0,0,0,0,0,0,0,1
ENSG00000206140,12,8,12,6,10,8,14,14,58,41
ENSG00000183506,1273,1603,1184,1149,910,1045,679,859,1573,1371
ENSG00000252143,1,0,0,0,0,0,0,0,0,0
ENSG00000222352,0,0,0,0,0,0,0,0,0,0
ENSG00000183246,2,1,0,2,0,0,1,2,4,3
ENSG00000185651,4402,5586,4242,4497,3561,5542,2779,3857,3603,4758
ENSG00000275293,1,0,0,0,0,0,0,0,0,0
ENSG00000161179,1326,1737,874,1237,1230,1688,148,174,91,168
ENSG00000161180,19,19,11,17,12,23,13,15,42,27
ENSG00000273342,2,2,3,4,0,4,4,5,14,9
ENSG00000128228,558,655,515,601,748,940,623,863,861,1125
ENSG00000207751,155,122,119,141,90,151,36,34,54,54
ENSG00000212102,0,2,2,0,1,2,1,2,1,0
ENSG00000272954,31,28,22,28,21,30,6,5,5,6
ENSG00000100023,1994,2313,1488,1753,1659,2465,1169,1574,1720,1941
ENSG00000100027,177,290,156,201,219,249,68,83,105,100
ENSG00000244671,7,10,6,5,9,16,3,7,6,3
ENSG00000100030,8049,8876,6705,8250,6550,11589,3680,4955,5549,6665
ENSG00000225544,7,3,5,2,2,2,0,0,0,0
ENSG00000100034,1999,2474,984,1400,1520,2310,1088,1591,803,950
ENSG00000224086,393,420,241,346,264,464,151,241,266,261
ENSG00000100038,106,145,82,91,106,127,38,63,90,72
ENSG00000197549,0,0,1,0,0,2,0,2,0,0
ENSG00000253239,0,0,0,0,0,0,0,0,0,0
ENSG00000211637,0,0,0,0,0,0,0,0,0,0
ENSG00000254355,0,0,1,0,0,0,0,0,0,0
ENSG00000278657,0,0,0,0,0,0,0,0,0,0
ENSG00000249333,0,0,0,0,0,0,0,0,0,0
ENSG00000253794,0,0,0,0,0,0,0,0,0,0
ENSG00000228161,0,0,0,0,0,0,0,0,0,0
ENSG00000253874,0,0,0,0,0,0,0,0,0,0
ENSG00000254075,0,0,0,0,0,0,0,0,0,0
ENSG00000254161,0,0,0,0,0,0,0,0,0,0
ENSG00000253242,0,0,0,0,0,0,0,0,0,0
ENSG00000253752,0,0,0,0,0,0,0,0,0,0
ENSG00000253823,3,0,0,1,0,0,0,0,0,1
ENSG00000275361,0,0,0,0,0,0,0,0,0,0
ENSG00000211638,0,0,0,0,0,1,0,0,0,0
ENSG00000225741,1,0,0,0,0,0,0,0,0,0
ENSG00000263366,5,0,0,0,0,1,2,1,0,0
ENSG00000236118,0,0,0,0,0,0,0,0,0,0
ENSG00000233720,0,0,0,0,0,0,0,0,0,0
ENSG00000211639,0,0,0,0,0,0,0,1,0,0
ENSG00000227710,0,0,0,0,0,1,0,0,0,0
ENSG00000224465,0,0,0,0,0,0,0,0,0,0
ENSG00000254308,0,0,0,0,0,0,0,0,0,0
ENSG00000253637,0,0,0,0,0,0,2,0,0,0
ENSG00000236323,0,0,0,0,0,0,0,0,0,0
ENSG00000211640,0,0,0,0,0,0,1,0,0,0
ENSG00000253126,0,0,0,0,0,0,0,0,0,0
ENSG00000211641,1,0,0,0,0,2,0,0,0,0
ENSG00000211642,0,0,0,0,0,0,0,0,0,0
ENSG00000253935,0,0,0,0,0,0,0,0,0,0
ENSG00000228050,1,3,0,1,0,3,4,9,9,8
ENSG00000234726,0,0,0,0,0,2,0,0,0,0
ENSG00000169575,0,0,0,0,0,1,0,0,0,0
ENSG00000279278,99,122,85,85,109,88,39,35,52,17
ENSG00000274422,56,94,41,43,61,70,27,43,51,25
ENSG00000234630,27,39,20,21,28,22,11,12,14,7
ENSG00000236850,201,250,185,213,184,262,78,105,128,124
ENSG00000272779,382,475,308,366,289,507,206,253,253,331
ENSG00000211643,2,5,4,1,2,5,1,1,3,3
ENSG00000211644,10,4,6,10,5,8,1,2,2,0
ENSG00000211645,2,4,1,2,2,2,0,2,0,2
ENSG00000225724,5,0,0,0,2,1,0,0,0,0
ENSG00000223350,0,0,0,0,0,0,0,0,0,1
ENSG00000232515,0,0,1,0,0,0,0,0,0,0
ENSG00000211647,1,0,0,0,0,0,0,0,0,0
ENSG00000211648,0,0,0,0,0,0,0,0,0,0
ENSG00000237428,0,0,0,0,0,0,0,0,0,0
ENSG00000211649,0,0,0,0,0,0,0,0,0,0
ENSG00000232603,0,0,0,0,0,0,0,0,0,0
ENSG00000211650,0,0,0,0,0,0,0,0,0,0
ENSG00000211651,0,0,0,0,0,0,0,0,0,0
ENSG00000211652,0,0,0,0,0,0,0,0,0,0
ENSG00000254175,0,0,0,0,0,0,0,0,0,0
ENSG00000254073,0,0,0,0,0,0,0,0,0,0
ENSG00000253818,1,0,0,0,0,0,0,0,0,0
